"","PSU","SAMPLE_ID","SPECIES_CD","SCIENTIFIC_NAME","COMMON_NAME","LENGTH_CM","WEIGHT_LB","BFISH","SAMPLE_MEAN_DEPTH_M","Island"
"3369","5910","201602240948MIAB","SQMI","Squalus mitsukurii","Green eye shark",39,NA,"BFISH_2016_S",335,"Big Island"
"3370","5975","201602240821MIAB","SQMI","Squalus mitsukurii","Green eye shark",36,NA,"BFISH_2016_S",335,"Big Island"
"3371","5975","201602240821MIAB","SQMI","Squalus mitsukurii","Green eye shark",38,NA,"BFISH_2016_S",335,"Big Island"
"3372","5980","201609281254MIAB","SQMI","Squalus mitsukurii","Green eye shark",58,NA,"BFISH_2016_F",369,"Big Island"
"3373","5980","201609281254MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",369,"Big Island"
"3374","5995","201810021430MIAB","SEDU","Seriola dumerili","Kahala",58,NA,"BFISH_2018_F",236,"Big Island"
"3375","6024","201602230904MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",278,"Big Island"
"3376","6024","201602230904MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",278,"Big Island"
"3377","6030","201709091323MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",340,"Big Island"
"3378","6030","201709091323MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",340,"Big Island"
"3379","6056","201602140740NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",309,"Big Island"
"3380","6056","201602140740NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",309,"Big Island"
"3381","6094","201602231716MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",337,"Big Island"
"3382","6094","201602231716MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",337,"Big Island"
"3383","6097","201602231607MIAB","SQMI","Squalus mitsukurii","Green eye shark",30,NA,"BFISH_2016_S",323,"Big Island"
"3384","6097","201602231607MIAB","SQMI","Squalus mitsukurii","Green eye shark",40,NA,"BFISH_2016_S",323,"Big Island"
"3385","6097","201602231607MIAB","SQMI","Squalus mitsukurii","Green eye shark",37,NA,"BFISH_2016_S",323,"Big Island"
"3386","6099","201809020702MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",325,"Big Island"
"3387","6102","201602240655MIAB","SQMI","Squalus mitsukurii","Green eye shark",44,NA,"BFISH_2016_S",333,"Big Island"
"3388","6102","201602240655MIAB","SQMI","Squalus mitsukurii","Green eye shark",57,NA,"BFISH_2016_S",333,"Big Island"
"3389","6102","201602240655MIAB","SQMI","Squalus mitsukurii","Green eye shark",54,NA,"BFISH_2016_S",333,"Big Island"
"3390","6102","201602240655MIAB","SQMI","Squalus mitsukurii","Green eye shark",42,NA,"BFISH_2016_S",333,"Big Island"
"3391","6103","201809020810MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",336,"Big Island"
"3392","6122","201602140832NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",232,"Big Island"
"3393","6122","201602140832NAAB","PORC","Tetraodontinae sp.","Balloonfish",NA,NA,"BFISH_2016_S",232,"Big Island"
"3394","6141","201602221245MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",64,NA,"BFISH_2016_S",145,"Big Island"
"3395","6141","201602221245MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",55,NA,"BFISH_2016_S",145,"Big Island"
"3396","6141","201602221245MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",37,NA,"BFISH_2016_S",145,"Big Island"
"3397","6208","201911091724MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",203.9112,"Big Island"
"3398","6217","201602230754MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",338,"Big Island"
"3399","6217","201602230754MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",338,"Big Island"
"3400","6219","201602230642MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",340,"Big Island"
"3401","6219","201602230642MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",340,"Big Island"
"3402","6303","201709241305NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",327,"Big Island"
"3403","6303","201709241305NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",327,"Big Island"
"3404","631","201910201301NAAB","ETCA","Etelis carbunculus","EHU",37,1.9024969,"BFISH_2019_F",238.6584,"Big Island"
"3405","631","201910201301NAAB","PRZO","Pristipomoides zonatus","GINDAI",33,1.706268625,"BFISH_2019_F",238.6584,"Big Island"
"3406","631","201910201301NAAB","ETCA","Etelis carbunculus","EHU",30,1.008589535,"BFISH_2019_F",238.6584,"Big Island"
"3407","631","201910201301NAAB","ETCA","Etelis carbunculus","EHU",44,3.213907254,"BFISH_2019_F",238.6584,"Big Island"
"3408","631","201910201301NAAB","ETCA","Etelis carbunculus","EHU",43,2.997927234,"BFISH_2019_F",238.6584,"Big Island"
"3409","631","201910201301NAAB","SEDU","Seriola dumerili","KAHALA",NA,NA,"BFISH_2019_F",238.6584,"Big Island"
"3410","631","201910201301NAAB","ETCA","Etelis carbunculus","EHU",36,1.751124031,"BFISH_2019_F",238.6584,"Big Island"
"3411","631","201910201301NAAB","ETCA","Etelis carbunculus","EHU",38,2.062389572,"BFISH_2019_F",238.6584,"Big Island"
"3412","6321","201911091605MIAB","LUKA","Lutjanus kasmira","TAAPE",20,0,"BFISH_2019_F",79.5528,"Big Island"
"3413","6321","201911091605MIAB","LUKA","Lutjanus kasmira","TAAPE",22,0,"BFISH_2019_F",79.5528,"Big Island"
"3414","6321","201911091605MIAB","LUKA","Lutjanus kasmira","TAAPE",23,0,"BFISH_2019_F",79.5528,"Big Island"
"3415","6321","201911091605MIAB","LUKA","Lutjanus kasmira","TAAPE",20,0,"BFISH_2019_F",79.5528,"Big Island"
"3416","6357","201602140647NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",391,"Big Island"
"3417","6357","201602140647NAAB","SQMI","Squalus mitsukurii","Green eye shark",NA,NA,"BFISH_2016_S",391,"Big Island"
"3418","6364","201810021305MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",275,"Big Island"
"3419","637","201911130825MIAB","LUKA","Lutjanus kasmira","TAAPE",18,0,"BFISH_2019_F",55.59552,"Big Island"
"3420","637","201911130825MIAB","LUKA","Lutjanus kasmira","TAAPE",18,0,"BFISH_2019_F",55.59552,"Big Island"
"3421","637","201911130825MIAB","LUKA","Lutjanus kasmira","TAAPE",18,0,"BFISH_2019_F",55.59552,"Big Island"
"3422","637","201911130825MIAB","LUKA","Lutjanus kasmira","TAAPE",19,0,"BFISH_2019_F",55.59552,"Big Island"
"3423","637","201911130825MIAB","LUKA","Lutjanus kasmira","TAAPE",15,0,"BFISH_2019_F",55.59552,"Big Island"
"3424","637","201911130825MIAB","LUKA","Lutjanus kasmira","TAAPE",20,0,"BFISH_2019_F",55.59552,"Big Island"
"3425","637","201911130825MIAB","LUKA","Lutjanus kasmira","TAAPE",20,0,"BFISH_2019_F",55.59552,"Big Island"
"3426","637","201911130825MIAB","LUKA","Lutjanus kasmira","TAAPE",22,0,"BFISH_2019_F",55.59552,"Big Island"
"3427","638","201809041059MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",47,NA,"BFISH_2018_F",211,"Big Island"
"3428","638","201809041059MIAB","PRZO","Pristipomoides zonatus","Gindai",42,NA,"BFISH_2018_F",211,"Big Island"
"3429","6401","201602221642MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",345,"Big Island"
"3430","6401","201602221642MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",345,"Big Island"
"3431","641","201910201410NAAB","ETCA","Etelis carbunculus","EHU",33,1.345763431,"BFISH_2019_F",242.0874,"Big Island"
"3432","641","201910201410NAAB","ETCA","Etelis carbunculus","EHU",26,0.65411618,"BFISH_2019_F",242.0874,"Big Island"
"3433","641","201910201410NAAB","ETCA","Etelis carbunculus","EHU",34,1.472993206,"BFISH_2019_F",242.0874,"Big Island"
"3434","641","201910201410NAAB","ETCA","Etelis carbunculus","EHU",29,0.910252504,"BFISH_2019_F",242.0874,"Big Island"
"3435","641","201910201410NAAB","ETCA","Etelis carbunculus","EHU",32,1.226109832,"BFISH_2019_F",242.0874,"Big Island"
"3436","641","201910201410NAAB","POMA","Pontinus macrocephalus","HOGO",NA,NA,"BFISH_2019_F",242.0874,"Big Island"
"3437","641","201910201410NAAB","SEDU","Seriola dumerili","KAHALA",NA,NA,"BFISH_2019_F",242.0874,"Big Island"
"3438","641","201910201410NAAB","ETCA","Etelis carbunculus","EHU",30,1.008589535,"BFISH_2019_F",242.0874,"Big Island"
"3439","641","201910201410NAAB","ETCA","Etelis carbunculus","EHU",36,1.751124031,"BFISH_2019_F",242.0874,"Big Island"
"3440","641","201910201410NAAB","PRSI","Pristipomoides sieboldii","KALE KALE",34,1.529182085,"BFISH_2019_F",242.0874,"Big Island"
"3441","641","201910201410NAAB","ETCA","Etelis carbunculus","EHU",27,0.733250371,"BFISH_2019_F",242.0874,"Big Island"
"3442","6421","201611101147NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",282,"Big Island"
"3443","6421","201611101147NAAB","SQMI","Squalus mitsukurii","Green eye shark",NA,NA,"BFISH_2016_F",282,"Big Island"
"3444","6457","201602221523MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",339,"Big Island"
"3445","6457","201602221523MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",339,"Big Island"
"3446","6496","201602221115MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",22,NA,"BFISH_2016_S",104,"Big Island"
"3447","6496","201602221115MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",23,NA,"BFISH_2016_S",104,"Big Island"
"3448","6496","201602221115MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",23,NA,"BFISH_2016_S",104,"Big Island"
"3449","6496","201602221115MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",29,NA,"BFISH_2016_S",104,"Big Island"
"3450","6496","201602221115MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",22,NA,"BFISH_2016_S",104,"Big Island"
"3451","6496","201602221115MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",21,NA,"BFISH_2016_S",104,"Big Island"
"3452","6496","201602221115MIAB","LIZA","Synodus sp.","Lizardfish",16,NA,"BFISH_2016_S",104,"Big Island"
"3453","6513","201602221409MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",335,"Big Island"
"3454","6513","201602221409MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",335,"Big Island"
"3455","6528","201602131514NAAB","SQMI","Squalus mitsukurii","Green eye shark",NA,NA,"BFISH_2016_S",284,"Big Island"
"3456","6528","201602131514NAAB","SQMI","Squalus mitsukurii","Green eye shark",NA,NA,"BFISH_2016_S",284,"Big Island"
"3457","6528","201602131514NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",284,"Big Island"
"3458","6534","201611101032NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",135,"Big Island"
"3459","6534","201611101032NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",135,"Big Island"
"3460","6558","201609281627MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",285,"Big Island"
"3461","6558","201609281627MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",285,"Big Island"
"3462","6559","201911091430MIAB","SQSP","Squalus sp.","Green Eye Shark",50,0,"BFISH_2019_F",296.5704,"Big Island"
"3463","6576","201602131412NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",371,"Big Island"
"3464","6576","201602131412NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",371,"Big Island"
"3465","6581","201602131615NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",260,"Big Island"
"3466","6581","201602131615NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",260,"Big Island"
"3467","6619","201911091302MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",345.948,"Big Island"
"3468","665","201602201414MIAB","ETCA","Etelis carbunculus","Ehu",44,NA,"BFISH_2016_S",378,"Big Island"
"3469","665","201602201414MIAB","SEDU","Seriola dumerili","Greater amberjack",76,NA,"BFISH_2016_S",378,"Big Island"
"3470","665","201602201414MIAB","POBE","Polymixia berndti","Beardfish",22,NA,"BFISH_2016_S",378,"Big Island"
"3471","665","201602201414MIAB","ETCA","Etelis carbunculus","Ehu",54,NA,"BFISH_2016_S",378,"Big Island"
"3472","665","201602201414MIAB","ETCA","Etelis carbunculus","Ehu",45,NA,"BFISH_2016_S",378,"Big Island"
"3473","665","201602201414MIAB","ETCA","Etelis carbunculus","Ehu",54,NA,"BFISH_2016_S",378,"Big Island"
"3474","665","201602201414MIAB","ETCA","Etelis carbunculus","Ehu",51,NA,"BFISH_2016_S",378,"Big Island"
"3475","665","201602201414MIAB","ETCA","Etelis carbunculus","Ehu",35,NA,"BFISH_2016_S",378,"Big Island"
"3476","665","201602201414MIAB","ETCA","Etelis carbunculus","Ehu",42,NA,"BFISH_2016_S",378,"Big Island"
"3477","665","201602201414MIAB","ETCA","Etelis carbunculus","Ehu",35,NA,"BFISH_2016_S",378,"Big Island"
"3478","665","201602201414MIAB","PRZO","Pristipomoides zonatus","Gindai",35,NA,"BFISH_2016_S",378,"Big Island"
"3479","665","201602201414MIAB","ETCA","Etelis carbunculus","Ehu",40,NA,"BFISH_2016_S",378,"Big Island"
"3480","6714","201911091027MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",286.8168,"Big Island"
"3481","672","201609251320MIAB","ETCA","Etelis carbunculus","Ehu",34,NA,"BFISH_2016_F",264,"Big Island"
"3482","672","201609251320MIAB","SEDU","Seriola dumerili","Greater amberjack",73,NA,"BFISH_2016_F",264,"Big Island"
"3483","672","201609251320MIAB","ETCA","Etelis carbunculus","Ehu",30,NA,"BFISH_2016_F",264,"Big Island"
"3484","672","201609251320MIAB","ETCA","Etelis carbunculus","Ehu",36,NA,"BFISH_2016_F",264,"Big Island"
"3485","672","201609251320MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",264,"Big Island"
"3486","6722","201911091150MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",364.236,"Big Island"
"3487","6724","201609281453MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",383,"Big Island"
"3488","6724","201609281453MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",383,"Big Island"
"3489","674","201709160715NAAB","ETCA","Etelis carbunculus","Ehu",44,NA,"BFISH_2017_F",323,"Big Island"
"3490","674","201709160715NAAB","ETCA","Etelis carbunculus","Ehu",41,NA,"BFISH_2017_F",323,"Big Island"
"3491","674","201709160715NAAB","ETCA","Etelis carbunculus","Ehu",34,NA,"BFISH_2017_F",323,"Big Island"
"3492","674","201709160715NAAB","EUIL","Eumegistus illustris","Monchong",65,NA,"BFISH_2017_F",323,"Big Island"
"3493","6762","201602220959MIAB","SQMI","Squalus mitsukurii","Green eye shark",40,NA,"BFISH_2016_S",281,"Big Island"
"3494","6762","201602220959MIAB","SQMI","Squalus mitsukurii","Green eye shark",56,NA,"BFISH_2016_S",281,"Big Island"
"3495","6762","201602220959MIAB","SQMI","Squalus mitsukurii","Green eye shark",52,NA,"BFISH_2016_S",281,"Big Island"
"3496","6766","201602220851MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",319,"Big Island"
"3497","6766","201602220851MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",319,"Big Island"
"3498","6824","201602131306NAAB","SQMI","Squalus mitsukurii","Green eye shark",NA,NA,"BFISH_2016_S",358,"Big Island"
"3499","6824","201602131306NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",358,"Big Island"
"3500","6824","201602131306NAAB","SQMI","Squalus mitsukurii","Green eye shark",NA,NA,"BFISH_2016_S",358,"Big Island"
"3501","6861","201602220736MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",318,"Big Island"
"3502","6861","201602220736MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",318,"Big Island"
"3503","6888","201602211012MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",77,"Big Island"
"3504","6888","201602211012MIAB","SQMI","Squalus mitsukurii","Green eye shark",53,NA,"BFISH_2016_S",77,"Big Island"
"3505","6909","201602220630MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",315,"Big Island"
"3506","6909","201602220630MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",315,"Big Island"
"3507","6923","201710011218NAAB","PUFF","Tetraodontid sp.","Puffer sp.",NA,NA,"BFISH_2017_F",298,"Big Island"
"3508","6923","201710011218NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",298,"Big Island"
"3509","6925","201710011342NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",197,"Big Island"
"3510","6925","201710011342NAAB","CASP","Carcharhinus sp.","Shark sp.",40,NA,"BFISH_2017_F",197,"Big Island"
"3511","6925","201710011342NAAB","CASP","Carcharhinus sp.","Shark sp.",36,NA,"BFISH_2017_F",197,"Big Island"
"3512","6928","201709241412NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",124,"Big Island"
"3513","6928","201709241412NAAB","TRIG","Balistidae","Triggerfish sp.",NA,NA,"BFISH_2017_F",124,"Big Island"
"3514","6939","201709090603MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",103,"Big Island"
"3515","6939","201709090603MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",103,"Big Island"
"3516","694","201810111420MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",186,"Big Island"
"3517","6957","201911090906MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",263.9568,"Big Island"
"3518","6976","201911041252NAAB","SEDU","Seriola dumerili","KAHALA",NA,NA,"BFISH_2019_F",128.4732,"Big Island"
"3519","6994","201602211132MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",203,"Big Island"
"3520","6994","201602211132MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",203,"Big Island"
"3521","7002","201911090631MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",262.7376,"Big Island"
"3522","7069","201602211713MIAB","SQMI","Squalus mitsukurii","Green eye shark",33,NA,"BFISH_2016_S",354,"Big Island"
"3523","7069","201602211713MIAB","SQMI","Squalus mitsukurii","Green eye shark",35,NA,"BFISH_2016_S",354,"Big Island"
"3524","7069","201602211713MIAB","SQMI","Squalus mitsukurii","Green eye shark",40,NA,"BFISH_2016_S",354,"Big Island"
"3525","7069","201602211713MIAB","SQMI","Squalus mitsukurii","Green eye shark",38,NA,"BFISH_2016_S",354,"Big Island"
"3526","7069","201602211713MIAB","SQMI","Squalus mitsukurii","Green eye shark",32,NA,"BFISH_2016_S",354,"Big Island"
"3527","7077","201710011122NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",196,"Big Island"
"3528","7077","201710011122NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",196,"Big Island"
"3529","710","201911130655MIAB","ETCA","Etelis carbunculus","EHU",40,2.408679822,"BFISH_2019_F",224.9424,"Big Island"
"3530","710","201911130655MIAB","ETCA","Etelis carbunculus","EHU",36,1.751124031,"BFISH_2019_F",224.9424,"Big Island"
"3531","7105","201709090732MIAB","SQMI","Squalus mitsukurii","Green eye shark",60,NA,"BFISH_2017_F",269,"Big Island"
"3532","7105","201709090732MIAB","SQMI","Squalus mitsukurii","Green eye shark",59,NA,"BFISH_2017_F",269,"Big Island"
"3533","7105","201709090732MIAB","SQMI","Squalus mitsukurii","Green eye shark",62,NA,"BFISH_2017_F",269,"Big Island"
"3534","7170","201911090748MIAB","SQSP","Squalus sp.","Green Eye Shark",43,0,"BFISH_2019_F",334.0608,"Big Island"
"3535","7174","201609290621MIAB","SQMI","Squalus mitsukurii","Green eye shark",61,NA,"BFISH_2016_F",382,"Big Island"
"3536","7174","201609290621MIAB","SQMI","Squalus mitsukurii","Green eye shark",59,NA,"BFISH_2016_F",382,"Big Island"
"3537","720","201609251445MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",34,NA,"BFISH_2016_F",207,"Big Island"
"3538","720","201609251445MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",33,NA,"BFISH_2016_F",207,"Big Island"
"3539","720","201609251445MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",33.5,NA,"BFISH_2016_F",207,"Big Island"
"3540","7211","201602211245MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",286,"Big Island"
"3541","7211","201602211245MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",286,"Big Island"
"3542","7231","201810021130MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",323,"Big Island"
"3543","7254","201911081433MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",218.7702,"Big Island"
"3544","7287","201602131201NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",192,"Big Island"
"3545","7287","201602131201NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",192,"Big Island"
"3546","730","201602201524MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",36,NA,"BFISH_2016_S",75,"Big Island"
"3547","730","201602201524MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",32,NA,"BFISH_2016_S",75,"Big Island"
"3548","730","201602201524MIAB","PRSI","Pristipomoides sieboldii","Kalekale",36,NA,"BFISH_2016_S",75,"Big Island"
"3549","7305","201911081151MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",177.6222,"Big Island"
"3550","731","201709121501MIAB","PRSI","Pristipomoides sieboldii","Kalekale",39,NA,"BFISH_2017_F",206,"Big Island"
"3551","731","201709121501MIAB","PRSI","Pristipomoides sieboldii","Kalekale",36,NA,"BFISH_2017_F",206,"Big Island"
"3552","731","201709121501MIAB","PRSI","Pristipomoides sieboldii","Kalekale",32,NA,"BFISH_2017_F",206,"Big Island"
"3553","7315","201602210901MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",271,"Big Island"
"3554","7315","201602210901MIAB","SQMI","Squalus mitsukurii","Green eye shark",25,NA,"BFISH_2016_S",271,"Big Island"
"3555","7334","201602211537MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",355,"Big Island"
"3556","7334","201602211537MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",355,"Big Island"
"3557","7382","201709090950MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",330,"Big Island"
"3558","7382","201709090950MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",330,"Big Island"
"3559","7394","201710011010NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",325,"Big Island"
"3560","7394","201710011010NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",325,"Big Island"
"3561","7421","201709081625MIAB","ETCA","Etelis carbunculus","Ehu",38,NA,"BFISH_2017_F",245,"Big Island"
"3562","7421","201709081625MIAB","ETCA","Etelis carbunculus","Ehu",41,NA,"BFISH_2017_F",245,"Big Island"
"3563","7440","201602211407MIAB","SQMI","Squalus mitsukurii","Green eye shark",45,NA,"BFISH_2016_S",330,"Big Island"
"3564","7440","201602211407MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",330,"Big Island"
"3565","7446","201709091108MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",371,"Big Island"
"3566","7446","201709091108MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",371,"Big Island"
"3567","7638","201611100820NAAB","SEDU","Seriola dumerili","Greater amberjack",53,NA,"BFISH_2016_F",168,"Big Island"
